Date,Open,High,Low,Close,Volume
2024-04-10,489.390015,491.769989,480.279999,487.220001,2487900,ADBE
2024-04-11,487.359985,488.670013,479.739990,484.279999,2978500,ADBE
2024-04-12,477.950012,478.779999,468.600006,474.089996,5620000,ADBE
2024-04-15,477.019989,478.519989,468.350006,470.100006,3353200,ADBE
2024-04-16,470.000000,478.980011,468.489990,476.220001,2660100,ADBE
2024-04-17,477.309998,481.019989,472.690002,474.450012,2034800,ADBE
2024-04-18,476.760010,477.609985,471.829987,473.179993,2389700,ADBE
2024-04-19,476.540009,476.579987,463.089996,465.019989,3280600,ADBE
2024-04-22,470.220001,471.500000,462.279999,466.890015,2604300,ADBE
2024-04-23,469.720001,474.809998,467.829987,472.899994,2205800,ADBE
2024-04-24,472.940002,478.570007,471.730011,477.119995,2338000,ADBE
2024-04-25,468.410004,474.500000,465.779999,473.440002,2250900,ADBE
2024-04-26,472.309998,482.790009,471.690002,477.559998,2460300,ADBE
2024-04-29,478.040009,481.679993,471.070007,473.070007,2954700,ADBE
2024-04-30,472.000000,475.420013,462.459991,462.829987,3222600,ADBE
2024-05-01,461.119995,477.760010,460.359985,469.390015,2490200,ADBE
2024-05-02,474.299988,477.160004,468.299988,476.570007,2516400,ADBE
2024-05-03,482.269989,487.489990,477.570007,486.179993,2833200,ADBE
2024-05-06,490.100006,495.440002,488.000000,493.589996,2104000,ADBE
2024-05-07,492.510010,496.760010,489.140015,492.269989,2518300,ADBE
2024-05-08,489.970001,495.809998,486.920013,488.100006,2165000,ADBE
2024-05-09,489.410004,490.440002,481.649994,482.649994,2301600,ADBE
2024-05-10,483.500000,489.480011,480.299988,482.290009,2741100,ADBE
2024-05-13,486.239990,490.160004,481.709991,483.109985,2458200,ADBE
2024-05-14,480.410004,481.799988,466.480011,475.950012,4287800,ADBE
2024-05-15,480.760010,489.609985,476.609985,485.350006,3491600,ADBE
2024-05-16,484.700012,486.230011,481.390015,482.880005,2562900,ADBE
2024-05-17,483.320007,485.880005,481.519989,483.429993,2260900,ADBE
2024-05-20,483.000000,485.369995,478.320007,484.690002,1881100,ADBE
2024-05-21,481.190002,487.500000,477.119995,481.850006,1915800,ADBE
2024-05-22,483.970001,485.670013,479.140015,483.929993,1875800,ADBE
2024-05-23,488.380005,491.679993,478.690002,483.309998,2219900,ADBE
2024-05-24,481.250000,485.380005,473.899994,475.429993,3083700,ADBE
2024-05-28,473.010010,478.670013,469.600006,478.429993,2575300,ADBE
2024-05-29,472.779999,482.790009,472.600006,477.600006,2214800,ADBE
2024-05-30,464.899994,466.820007,444.839996,445.869995,5606900,ADBE
2024-05-31,447.720001,448.230011,433.970001,444.760010,7487500,ADBE
2024-06-03,447.579987,449.839996,436.579987,439.019989,3967700,ADBE
2024-06-04,442.820007,450.119995,441.589996,448.369995,3183600,ADBE
2024-06-05,449.190002,458.600006,448.369995,455.799988,3295000,ADBE
2024-06-06,457.700012,467.850006,456.869995,458.130005,3235000,ADBE
2024-06-07,458.130005,468.929993,458.130005,465.429993,2684200,ADBE
2024-06-10,453.839996,462.230011,451.510010,459.940002,3212400,ADBE
2024-06-11,456.910004,462.739990,455.500000,462.690002,2723700,ADBE
2024-06-12,470.000000,471.119995,459.160004,459.869995,3647400,ADBE
2024-06-13,457.869995,462.390015,453.500000,458.739990,8558000,ADBE
2024-06-14,530.250000,534.450012,521.880005,525.309998,14846600,ADBE
2024-06-17,525.510010,525.940002,505.380005,518.739990,7163800,ADBE
2024-06-18,514.710022,530.369995,513.130005,522.250000,4225900,ADBE
2024-06-20,527.669983,533.229980,520.400024,522.950012,5752400,ADBE
2024-06-21,530.309998,535.000000,524.719971,533.440002,6614100,ADBE
2024-06-24,532.099976,534.580017,523.479980,524.169983,3067800,ADBE
2024-06-25,526.200012,529.679993,522.239990,526.880005,3144200,ADBE
2024-06-26,528.580017,530.659973,526.010010,528.659973,2931700,ADBE
2024-06-27,533.210022,549.159973,532.099976,546.760010,4734100,ADBE
2024-06-28,549.700012,558.479980,548.010010,555.539978,5084500,ADBE
2024-07-01,551.369995,561.210022,549.729980,560.010010,3070200,ADBE
2024-07-02,560.000000,570.140015,560.000000,567.710022,3054500,ADBE
2024-07-03,564.289978,571.830017,564.000000,570.150024,1664400,ADBE
2024-07-05,570.909973,580.549988,568.919983,578.340027,2808600,ADBE
2024-07-08,573.179993,576.750000,563.919983,575.400024,3007400,ADBE
2024-07-09,573.049988,575.010010,562.460022,566.020020,2167600,ADBE
2024-07-10,564.710022,566.929993,558.210022,564.549988,2368400,ADBE
2024-07-11,564.000000,572.619995,557.090027,557.630005,3189200,ADBE
2024-07-12,555.099976,562.489990,552.320007,559.049988,2014000,ADBE
2024-07-15,560.229980,568.229980,560.229980,565.710022,1887800,ADBE
2024-07-16,564.599976,570.099976,562.080017,566.539978,1539900,ADBE
2024-07-17,563.929993,565.000000,556.460022,563.090027,2316300,ADBE
2024-07-18,564.179993,564.260010,556.070007,556.849976,2184700,ADBE
2024-07-19,557.049988,561.090027,548.960022,551.000000,2601900,ADBE
2024-07-22,558.650024,560.190002,552.710022,554.820007,2391700,ADBE
2024-07-23,556.489990,557.250000,544.440002,546.010010,2363900,ADBE
2024-07-24,543.799988,544.710022,530.349976,531.039978,2630100,ADBE
2024-07-25,536.799988,542.280029,527.590027,532.150024,2136500,ADBE
2024-07-26,535.349976,545.500000,533.330017,542.440002,2090000,ADBE
2024-07-29,544.299988,544.299988,535.190002,536.609985,1590600,ADBE
2024-07-30,541.849976,543.669983,530.950012,538.710022,1566900,ADBE
2024-07-31,547.049988,555.549988,543.770020,551.650024,2776000,ADBE
2024-08-01,549.989990,561.979980,540.239990,546.409973,2075400,ADBE
2024-08-02,535.780029,536.840027,519.679993,526.169983,2728400,ADBE
